,id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,area
154,7312174601,13500,2013-01-01,infiniti,jx35,excellent,6,gas,108829.0,clean,automatic,fwd,SUV,south
155,7312146497,4500,2005-01-01,toyota,camry xle,like new,4,gas,170000.0,clean,automatic,fwd,sedan,south
156,7312034925,33990,2018-01-01,ford,mustang gt coupe 2d,good,8,gas,23720.0,clean,other,rwd,coupe,south
157,7311941668,6400,2006-01-01,lexus,es 330,like new,6,gas,130000.0,clean,automatic,fwd,sedan,south
158,7311865995,29590,2017-01-01,ford,expedition xlt sport,good,6,gas,70760.0,clean,other,4wd,SUV,south
159,7311865885,33990,2017-01-01,ford,mustang gt coupe 2d,good,8,gas,9788.0,clean,other,rwd,coupe,south
160,7311853912,34997,2016-01-01,ford,super duty f-250 srw,excellent,8,gas,122000.0,clean,automatic,4wd,pickup,south
161,7311853752,52997,2017-01-01,rover,sport,excellent,6,gas,58947.0,clean,automatic,4wd,SUV,south
162,7311831354,31888,2015-01-01,gmc,1500 yukon slt,good,8,gas,109947.0,clean,automatic,rwd,SUV,south
163,7311831162,19888,2015-01-01,mercedes-benz,benz ml 450,excellent,6,gas,111261.0,clean,automatic,4wd,SUV,south
164,7311830732,24888,2019-01-01,ford,f150 regular cab xl,excellent,6,gas,8176.0,clean,automatic,rwd,pickup,south
165,7311830338,9988,2014-01-01,kia,sorento lx,good,4,gas,121259.0,clean,automatic,fwd,SUV,south
166,7311818155,12999,2014-01-01,dodge,charger,good,8,gas,137000.0,clean,automatic,rwd,sedan,south
167,7311808677,14475,2011-01-01,ford,ranger,excellent,6,gas,142842.0,clean,manual,4wd,pickup,south
168,7311789391,35590,2018-01-01,ram,1500 crew cab big horn,good,6,other,22805.0,clean,other,4wd,pickup,south
169,7311701063,37900,2020-01-01,chevrolet,silverado 1500,like new,8,gas,5622.0,clean,automatic,rwd,truck,south
170,7311701072,31900,2019-01-01,ford,transit,like new,6,gas,29497.0,clean,automatic,rwd,van,south
171,7311701079,32900,2019-01-01,ford,transit,like new,6,gas,6735.0,clean,automatic,rwd,van,south
172,7311701059,31500,2019-01-01,gmc,savana,like new,8,gas,24585.0,clean,automatic,rwd,van,south
173,7311701051,29900,2019-01-01,ford,f-150,like new,8,gas,23004.0,clean,automatic,rwd,truck,south
174,7311700844,17200,2014-01-01,ford,transit connect,excellent,4,gas,45026.0,clean,automatic,fwd,van,south
175,7311700838,23900,2017-01-01,ford,transit 150,excellent,6,gas,108482.0,clean,automatic,rwd,van,south
176,7311700841,22300,2017-01-01,ford,transit 150,excellent,6,gas,113617.0,clean,automatic,rwd,van,south
177,7311682760,37500,2020-01-01,infiniti,qx 50 luxe,like new,4,gas,4230.0,clean,manual,fwd,SUV,south
178,7311505593,1800,2007-01-01,nissan,pathfinder,fair,6,gas,147000.0,clean,automatic,fwd,SUV,south
179,7311421846,6900,2010-01-01,mazda,3i,good,4,gas,165255.0,rebuilt,automatic,fwd,sedan,south
180,7311417807,8500,2008-01-01,jeep,commander sport,good,8,gas,198000.0,clean,automatic,rwd,SUV,south
